-0.001486950,-0.005537777
-0.001264648,-0.005483437
-0.001423965,-0.005563712
-0.001564755,-0.005062299
-0.001458545,-0.005189505
-0.001643796,-0.004849877
-0.001420259,-0.005030189
-0.001877213,-0.005194445
-0.001342454,-0.005112934
-0.001945138,-0.005243845
-0.001216483,-0.005229025
-0.000962071,-0.005243845
-0.001503005,-0.005172215
-0.001322694,-0.005288305
-0.000680490,-0.005104289
-0.000922551,-0.005054889
-0.001175728,-0.004935093
-0.000526114,-0.005151219
-0.000424843,-0.005140104
-0.000496473,-0.004982023
-0.000468068,-0.004869637
0.000134616,-0.004741197
-0.000006175,-0.004711556
0.000055575,-0.005125284
0.000055575,-0.004873343
0.000221066,-0.005006723
0.000255647,-0.005093174
0.000216126,-0.004742432
0.000400143,-0.005351291
0.000274172,-0.004956088
0.000494003,-0.004648571
0.000371737,-0.004701676
0.000426078,-0.004642396
0.000506353,-0.004751077
0.000307517,-0.004868402
0.000413728,-0.004956088
0.000407553,-0.004936328
0.000534759,-0.005036364
0.000406318,-0.005185800
0.000565634,-0.005154924
0.000171666,-0.005314240
0.000387793,-0.005383401
0.000028405,-0.005332766
0.000062985,-0.005476027
0.000188956,-0.005358701
-0.000144496,-0.005078354
0.000297637,-0.005047479
-0.000169196,-0.004975848
0.000025935,-0.004919038
-0.000328512,-0.005125284
-0.000247002,-0.004995608
-0.000312457,-0.004962263
-0.000227242,-0.004952383
-0.000174136,-0.005072179
-0.000350742,-0.005111699
-0.000008645,-0.004989433
-0.000267997,-0.004980788
0.000019760,-0.004982023
-0.000088921,-0.004942503
-0.000069160,-0.005048714
-0.000323572,-0.005089469
-0.000348272,-0.005159864
-0.000443368,-0.005033894
-0.000517468,-0.005101819
-0.000361857,-0.005220380
-0.000470538,-0.005127754
-0.000219831,-0.005095644
-0.000532289,-0.005225320
-0.000559459,-0.005298185
-0.000463128,-0.005361171
-0.000203776,-0.005798364
0.000130911,-0.005434036
0.002962785,-0.005620522
0.007781787,-0.005515547
0.002188435,-0.005510607
-0.031451955,-0.005221615
-0.079033117,-0.005014133
-0.081295652,-0.005175920
-0.016805992,-0.004975848
0.045028400,-0.005027719
0.029967475,-0.004985728
-0.023943105,-0.004389219
-0.019660096,-0.000454483
0.047446547,0.006422043
0.076489000,0.001627741
0.019794712,-0.040933113
-0.035760899,-0.108835101
-0.008117709,-0.123482299
0.052008667,-0.041334491
0.044408426,0.048483953
-0.018475723,0.033390918
-0.037161398,-0.044991350
0.015174546,-0.043578501
0.051667805,0.054592304
0.006523314,0.101308961
-0.056994395,0.021140871
-0.038048134,-0.059948535
0.046523995,-0.016710896
0.073222404,0.074009104
-0.001990833,0.060017695
-0.066888046,-0.041892715
-0.023131704,-0.072540679
0.062653203,0.017534647
0.058955588,0.085152583
-0.030346622,0.011826439
-0.071063609,-0.097865758
-0.000291462,-0.061944308
0.073592906,0.089233050
0.036195621,0.134121895
-0.060783401,-0.002621922
-0.071422997,-0.115038548
0.020827179,-0.031099977
0.078630505,0.117571549
0.014760818,0.097598996
-0.080747309,-0.063689375
-0.066109991,-0.121962004
0.036794600,0.007603946
0.080799179,0.124084983
-0.000337157,0.051392398
-0.088504395,-0.098883405
-0.057566204,-0.098385696
0.048034410,0.051671510
0.077464657,0.122149725
-0.011321321,-0.000326042
-0.090186477,-0.141092281
-0.048887801,-0.096785126
0.053856239,0.065996370
0.073408890,0.110527062
-0.013685126,-0.025010152
