0.000
0.047
0.054
-0.289
-0.275
0.339
0.420
-0.192
-0.489
0.015
0.494
0.170
-0.429
-0.336
0.296
0.454
-0.112
-0.500
-0.097
0.459
0.294
-0.330
-0.440
0.133
0.500
0.098
-0.454
-0.312
0.304
0.459
-0.078
-0.498
-0.172
0.410
0.383
-0.209
-0.493
-0.054
0.464
0.307
-0.294
-0.471
0.028
0.486
0.252
-0.339
-0.451
0.071
0.493
0.228
-0.354
-0.446
0.075
0.493
0.238
-0.339
-0.458
0.040
0.484
0.282
-0.294
-0.480
-0.035
0.456
0.351
-0.209
-0.499
-0.146
0.393
0.431
-0.078
-0.488
-0.284
0.275
0.491
0.098
-0.415
-0.417
0.091
0.488
0.294
-0.254
-0.496
-0.146
0.377
0.454
-0.003
-0.456
-0.377
0.139
0.494
0.282
-0.252
-0.498
-0.181
0.307
0.314
0.029
-0.038
0.000
