-0.000205011,0.001125093
-0.000244532,0.001302934
-0.000028405,0.001131268
-0.000266762,0.001478305
-0.000245767,0.001414084
-0.000096331,0.001367154
-0.000177841,0.001549935
-0.000300107,0.001490655
-0.000221066,0.001448665
-0.000533524,0.001535115
-0.000581689,0.001451135
-0.000592804,0.001256003
-0.000587864,0.001311579
-0.000652084,0.001300464
-0.000632324,0.001205368
-0.000906496,0.001239948
-0.000891676,0.001084337
-0.000985537,0.001244888
-0.001057167,0.001368389
-0.000889206,0.001483245
-0.001167083,0.001341219
-0.001018882,0.001332574
-0.001101627,0.001073222
-0.000705190,0.001286879
-0.001091747,0.001106567
-0.000916376,0.001247358
-0.000431018,0.001405439
-0.000773115,0.000868211
-0.000696545,0.001157203
-0.000424843,0.001228833
-0.000290227,0.001367154
-0.000700250,0.001332574
-0.000127206,0.001069517
0.000263057,0.001316519
-0.000072865,0.001449900
0.000034580,0.001567225
0.000597744,0.001318989
0.000423608,0.001449900
0.000540934,0.001448665
0.000516233,0.001393089
0.000732360,0.001391854
0.000738535,0.001583281
0.000803990,0.001607981
0.000603919,0.001622801
0.000653319,0.001527705
0.000743475,0.001615391
0.000875621,0.001656146
0.000937371,0.001532645
0.001173258,0.001432610
0.001151028,0.001579576
0.001017647,0.001515355
0.001058402,0.001411614
0.001017647,0.001463485
0.000937371,0.001479540
0.000863271,0.001339984
0.000863271,0.001386914
0.000687900,0.001507945
0.000757060,0.001593161
0.000464363,0.001964898
0.000479183,0.001782117
0.000417433,0.001664791
0.000306282,0.002108159
0.000292697,0.001969838
0.000285287,0.001946373
0.000155611,0.001896973
0.000306282,0.001531410
0.000319867,0.001330104
0.000208716,0.001557345
-0.000048165,0.001253533
0.000196366,0.001327634
0.000275407,0.001353569
0.001036172,0.001074457
0.003586464,0.001149793
0.008485742,0.001249828
0.003038120,0.001092982
-0.031288934,0.001200428
-0.078855276,0.000955896
-0.080479312,0.001069517
-0.015285697,0.000716305
0.045922546,0.000538464
0.030187306,0.001130033
-0.023633118,0.001925378
-0.018315172,0.005611877
0.049175558,0.012280922
0.077094154,0.007389054
0.019650216,-0.035268130
-0.035710263,-0.103118248
-0.006468973,-0.117108421
0.053351121,-0.034364104
0.044953065,0.054713335
-0.018102751,0.038715038
-0.035785599,-0.039150996
0.017069049,-0.036771135
0.052668161,0.061278639
0.007045722,0.107024579
-0.056133595,0.026194525
-0.035563297,-0.053359766
0.048994012,-0.008738918
0.073754692,0.081408038
-0.002150149,0.065350461
-0.066523719,-0.036806951
-0.021252022,-0.065057764
0.064369864,0.026830554
0.058523335,0.092563868
-0.031768117,0.016728187
-0.070642471,-0.091945128
0.001322694,-0.052450800
0.074095554,0.099540429
0.034192438,0.140784764
-0.061973948,0.001532645
-0.071498332,-0.108890676
0.021387873,-0.021390343
0.077927785,0.126411738
0.012372313,0.102259917
-0.081915627,-0.059859614
-0.066322412,-0.114490204
0.037728267,0.017508712
0.079845753,0.131533318
-0.002327991,0.055092483
-0.089793744,-0.094005122
-0.056213870,-0.089245400
0.049510245,0.061200833
0.076306219,0.127787538
-0.012429123,0.002702198
-0.089917245,-0.135650835
-0.047021704,-0.087270622
0.054836836,0.075223117
0.073176708,0.115304074
-0.014347091,-0.022388229
-0.083924985,-0.132851071
-0.040264974,-0.053798194
0.054069896,0.099103236
0.072372718,0.103590021
-0.005555067,-0.044797454
-0.074757519,-0.131338186
-0.048369098,-0.037415810
0.034383864,0.097196383
0.067563596,0.083459387
0.014657078,-0.051308417
-0.055103598,-0.117686405
-0.056090369,-0.032945080
0.009820786,0.077362151
0.063617744,0.068418221
0.042523804,-0.034329524
-0.029312921,-0.092752824
-0.067826653,-0.041956935
-0.025378184,0.044881434
0.051603584,0.065965495
0.072436938,0.008037434
0.008058429,-0.056784444
-0.068402166,-0.057703290
-0.061518230,0.005709443
0.026711993,0.064853988
0.093655615,0.052209973
0.053871059,-0.025575786
-0.050487137,-0.080956025
